Last_updated,DAM_ID,Project name,Continent,Country,Main_river,Major_Basin,Capacity (MW),Ref_cap,Lat_2016,Lon_2016,Stage,Ref_stage,Start,End,Ref_time,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5
Mar-15,191,São Ludgero I,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,4.50,,-28.3304480000,-49.1620470000,P,,,,,22,,,,
Mar-15,192,Santana 3 A,South America,Brazil,Uruguay,La Plata,18.00,,-28.3243530000,-50.7380000000,P,,,,,22,,,,
Mar-15,193,Despraiado,South America,Brazil,Uruguay,La Plata,2.70,,-28.3219980000,-50.8639010000,P,,,,,22,,,,
Mar-15,194,São Mateus,South America,Brazil,Uruguay,La Plata,19.00,,-28.3130740000,-50.2578070000,P,,,,,22,,,,
Mar-15,196,Fonte Ijuí,South America,Brazil,Uruguay,La Plata,5.70,,-28.3125150000,-53.8962350000,P,,,,,22,,,,
Mar-15,197,Três Marias,South America,Brazil,Uruguay,La Plata,1.10,,-28.2954060000,-50.8558750000,P,,,,,22,,,,
Mar-15,198,Santo Cristo,South America,Brazil,Uruguay,La Plata,19.50,,-28.2919000000,-50.6575000000,P,,,,,22,,,,
Mar-15,199,Passo Do Buraco,South America,Brazil,Uruguay,La Plata,1.40,,-28.2856570000,-50.8385380000,P,,,,,22,,,,
Mar-15,200,Penteado,South America,Brazil,Uruguay,La Plata,22.20,,-28.2841670000,-50.6167030000,P,,,,,22,,,,
Mar-15,201,Bela Vista,South America,Brazil,Uruguay,La Plata,3.00,,-28.2717280000,-50.8357620000,P,,,,,22,,,,
Mar-15,202,Rincão,South America,Brazil,Uruguay,La Plata,12.00,,-28.2572070000,-50.5709850000,P,,,,,22,,,,
Mar-15,203,Vassoura,South America,Brazil,Uruguay,La Plata,9.00,,-28.2471930000,-50.8134930000,P,,,,,22,,,,
Mar-15,204,Palmeiras,South America,Brazil,Uruguay,La Plata,7.00,,-28.2462700000,-53.5580890000,P,,,,,22,,,,
Mar-15,205,Antoninha,South America,Brazil,Uruguay,La Plata,13.00,,-28.2358200000,-50.2214600000,P,,,,,22,,,,
Mar-15,206,Estribo,South America,Brazil,Uruguay,La Plata,5.90,,-28.2292070000,-50.7917760000,P,,,,,22,,,,
Mar-15,207,Coxilha Rica,South America,Brazil,Uruguay,La Plata,18.00,,-28.2213890000,-50.5378140000,P,,,,,22,,,,
Mar-15,208,São José,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,2.75,,-28.2041670000,-49.1747220000,P,,,,,22,,,,
Mar-15,209,Boa Vista,South America,Brazil,Uruguay,La Plata,5.00,,-28.1960040000,-50.1730400000,P,,,,,22,,,,
Mar-15,210,Raposo,South America,Brazil,Uruguay,La Plata,6.80,,-28.1844060000,-50.4870750000,P,,,,,22,,,,
Mar-15,211,Gamba,South America,Brazil,Uruguay,La Plata,10.80,,-28.1682040000,-50.1875460000,P,,,,,22,,,,
Mar-15,212,Malacara,South America,Brazil,Uruguay,La Plata,9.20,,-28.1449660000,-50.1122710000,P,,,,,22,,,,
Mar-15,213,Rio Fortuna,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,6.85,,-28.1223560000,-49.1355950000,U,,,,,22,,,,
Mar-15,214,Pinhalzinho,South America,Brazil,Uruguay,La Plata,9.00,,-28.1208330000,-52.9936110000,P,,,,,22,,,,
Mar-15,215,Capivari,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,12.00,,-28.1160580000,-48.9722830000,U,,,,,22,,,,
Mar-15,216,Painel,South America,Brazil,Uruguay,La Plata,8.60,,-28.1131150000,-50.0820470000,P,,,,,22,,,,
Mar-15,217,Volta Grande,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,3.13,,-28.0872030000,-48.9393540000,P,,,,,22,,,,
Mar-15,218,Linha São Paulo,South America,Brazil,Uruguay,La Plata,5.00,,-28.0761530000,-53.0011430000,P,,,,,22,,,,
Mar-15,220,Nova Fátima,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,4.10,,-28.0400006000,-49.1297790000,U,,,,,22,,,,
Mar-15,221,Santa Rosa,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,6.50,,-28.0115340000,-49.1208810000,U,,,,,22,,,,
Mar-15,222,Varginha,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,2.00,,-27.9915500000,-49.1125950000,P,,,,,22,,,,
Mar-15,223,Salto Barroso,South America,Brazil,Uruguay,La Plata,11.00,,-27.9854260000,-53.0477600000,P,,,,,22,,,,
Mar-15,224,Santo Antônio,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,1.55,,-27.9769130000,-48.9561470000,P,,,,,22,,,,
Mar-15,225,São Bonifácio,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,1.91,,-27.9427640000,-48.9520630000,P,,,,,22,,,,
Mar-15,226,Cabrito,South America,Brazil,Uruguay,La Plata,12.00,,-27.8872200000,-53.0511000000,P,,,,,22,,,,
Mar-15,227,Santo Cristo I,South America,Brazil,Uruguay,La Plata,1.55,,-27.8408330000,-54.5536110000,P,,,,,22,,,,
Mar-15,228,Barracão,South America,Brazil,Uruguay,La Plata,10.70,,-27.8000960000,-51.3632530000,P,,,,,22,,,,
Mar-15,229,A - Trincheira,South America,Brazil,Uruguay,La Plata,1.75,,-27.7808070000,-54.7808070000,P,,,,,22,,,,
Mar-15,230,Pinheiro,South America,Brazil,Uruguay,La Plata,10.00,,-27.7711000000,-50.5261000000,P,,,,,22,,,,
Mar-15,231,Santo Cristo Ii,South America,Brazil,Uruguay,La Plata,2.50,,-27.7498770000,-54.6319650000,P,,,,,22,,,,
Mar-15,232,Itararé,South America,Brazil,Uruguay,La Plata,9.00,,-27.7258000000,-50.5767000000,P,,,,,22,,,,
Mar-15,234,Antônio Munhoz Bonilha,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,4.75,,-27.7152590000,-48.8313800000,P,,,,,22,,,,
Mar-15,235,João Eloi,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,1.61,,-27.7128970000,-48.8311330000,P,,,,,22,,,,
Mar-15,236,Santo Amaro,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,4.05,,-27.7058230000,-48.7984300000,P,,,,,22,,,,
Mar-15,238,Sacramento,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,1.22,,-27.6440770000,-48.8647850000,P,,,,,22,,,,
Mar-15,239,Portão,South America,Brazil,Uruguay,La Plata,16.42,,-27.6337520000,-50.7753780000,P,,,,,22,,,,
Mar-15,240,Forquilha Ii,South America,Brazil,Uruguay,La Plata,6.50,,-27.6301600000,-51.7384220000,P,,,,,22,,,,
Mar-15,241,Canto Do Schulwz,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,1.05,,-27.6279750000,-48.8440920000,P,,,,,22,,,,
Mar-15,242,Palheiros,South America,Brazil,Uruguay,La Plata,1.84,,-27.6001670000,-49.7396760000,P,,,,,22,,,,
Mar-15,243,Guarita B,South America,Brazil,Uruguay,La Plata,4.21,,-27.5786840000,-53.5801090000,P,,,,,22,,,,
Mar-15,244,Alto Garcia,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,2.00,,-27.5853710000,-49.0087330000,P,,,,,22,,,,
Mar-15,245,Ibicuí I,South America,Brazil,Uruguay,La Plata,10.00,,-27.5839210000,-51.2193690000,P,,,,,22,,,,
Mar-15,246,Pito,South America,Brazil,Uruguay,La Plata,3.70,,-27.5927080000,-51.3478790000,P,,,,,22,,,,
Mar-15,247,Taquaruçu,South America,Brazil,Uruguay,La Plata,11.00,,-27.5747000000,-53.1225000000,P,,,,,22,,,,
Mar-15,248,Bico De Pato,South America,Brazil,Uruguay,La Plata,4.60,,-27.5559190000,-53.5750520000,P,,,,,22,,,,
Mar-15,250,Linha Aparecida,South America,Brazil,Uruguay,La Plata,24.00,,-27.5308830000,-53.1271400000,P,,,,,22,,,,
Mar-15,251,Santa Maria,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,2.00,,-27.5293110000,-48.8697850000,P,,,,,22,,,,
Mar-15,252,Ibicuí Ii,South America,Brazil,Uruguay,La Plata,2.50,,-27.5086700000,-51.1905280000,P,,,,,22,,,,
Mar-15,253,Linha Jacinto,South America,Brazil,Uruguay,La Plata,17.00,,-27.4998480000,-53.1570960000,P,,,,,22,,,,
Mar-15,254,Alto Farias,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,1.20,,-27.4740790000,-48.8326400000,P,,,,,22,,,,
Mar-15,255,Turvo 14,South America,Brazil,Uruguay,La Plata,5.30,,-27.4458300000,-53.8410000000,P,,,,,22,,,,
Mar-15,257,Pira,South America,Brazil,Uruguay,La Plata,16.00,,-27.4261000000,-51.7883000000,P,,,,,22,,,,
Mar-15,258,Turvo 13,South America,Brazil,Uruguay,La Plata,7.40,,-27.4121590000,-53.8494400000,P,,,,,22,,,,
Mar-15,259,Pinheiral,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,3.19,,-27.3994050000,-49.0421700000,P,,,,,22,,,,
Mar-15,260,Estância,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,4.29,,-27.3921530000,-49.0139360000,P,,,,,22,,,,
Mar-15,261,Canta Galo,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,2.73,,-27.3928510000,-48.9969450000,P,,,,,22,,,,
Mar-15,263,Camboatá,South America,Brazil,Uruguay,La Plata,2.00,,-27.3347220000,-51.3611110000,U,,,,,22,,,,
Mar-15,264,São Valentim,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,2.45,,-27.3236990000,-49.0258900000,P,,,,,22,,,,
Mar-15,265,São Sebastião,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,3.70,,-27.3193450000,-49.0424180000,U,,,,,22,,,,
Mar-15,266,Spessato,South America,Brazil,Uruguay,La Plata,2.38,,-27.3148020000,-51.4779880000,P,,,,,22,,,,
Mar-15,267,Nova Trento,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,1.55,,-27.3165430000,-49.0734800000,U,,,,,22,,,,
Mar-15,269,Turvo 18,South America,Brazil,Uruguay,La Plata,6.40,,-27.3120000000,-53.9390000000,P,,,,,22,,,,
Mar-15,270,Santo Expedito,South America,Brazil,Uruguay,La Plata,2.25,,-27.3092960000,-51.5086950000,P,,,,,22,,,,
Mar-15,271,Barra Do Leão,South America,Brazil,Uruguay,La Plata,3.57,,-27.3001560000,-51.5525150000,P,,,,,22,,,,
Mar-15,272,Rio Dos Índios,South America,Brazil,Uruguay,La Plata,8.00,,-27.2583760000,-52.7546740000,U,,,,,22,,,,
Mar-15,274,Salto Do Soque,South America,Brazil,Uruguay,La Plata,4.40,,-27.0897430000,-51.2502410000,P,,,,,22,,,,
Mar-15,275,Apiúna,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,24.60,,-27.0791090000,-49.4420020000,P,,,,,22,,,,
Mar-15,276,Xavantina,South America,Brazil,Uruguay,La Plata,6.08,,-26.9937500000,-52.3979166670,P,,,,,22,,,,
Mar-15,277,Helena Kuhlemann,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,1.44,,-26.9901070000,-49.6764900000,U,,,,,22,,,,
Mar-15,279,Ascurra,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,11.50,,-27.1479166670,-49.8979166670,P,,,,,22,,,,
Mar-15,280,Nova Erechim,South America,Brazil,Uruguay,La Plata,18.50,,-26.8803610000,-52.8783440000,P,,,,,22,,,,
Mar-15,281,Estação Indaiál,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,27.00,,-26.8863280000,-49.2021220000,P,,,,,22,,,,
Mar-15,282,Zimlich,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,13.30,,-26.8747220000,-49.2202780000,P,,,,,22,,,,
Mar-15,283,Encano,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,12.00,,-26.8816670000,-49.1852780000,P,,,,,22,,,,
Mar-15,286,Alto Benedito Novo Ii,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,5.70,,-26.7748660000,-49.4247680000,P,,,,,22,,,,
Mar-15,287,Guarani,South America,Brazil,Uruguay,La Plata,27.53,,-26.7804300000,-52.4999950000,P,,,,,22,,,,
Mar-15,288,Ponte Serrada,South America,Brazil,Uruguay,La Plata,2.90,,-26.7734870000,-52.0351380000,P,,,,,22,,,,
Mar-15,289,Marema,South America,Brazil,Uruguay,La Plata,9.40,,-26.7659920000,-52.6011410000,P,,,,,22,,,,
Mar-15,290,Santa Maria Baixo,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,2.75,,-26.7812500000,-49.3729166670,P,,,,,22,,,,
Mar-15,291,Kaingang,South America,Brazil,Uruguay,La Plata,8.50,,-26.7621240000,-52.4914900000,P,,,,,22,,,,
Mar-15,292,Salto Donner Ii,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,2.90,,-26.7315180000,-49.4757660000,P,,,,,22,,,,
Mar-15,293,Foz Do Chapecozinho,South America,Brazil,Uruguay,La Plata,26.60,,-26.8062500000,-52.6812500000,P,,,,,22,,,,
Mar-15,294,Santa Maria,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,4.00,,-26.7604160000,-49.4031650000,P,,,,,22,,,,
Mar-15,295,Ilha,South America,Brazil,Uruguay,Uruguay - Brazil[comma] South Atlantic Coast,2.15,,-26.7827290000,-49.3997140000,P,,,,,22,,,,
Mar-15,298,Alto Pomerano,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,2.50,,-26.7015220000,-49.2871740000,P,,,,,22,,,,
Mar-15,299,Goiabeiras,South America,Brazil,Uruguay,La Plata,8.40,,-26.6961110000,-51.9941670000,P,,,,,22,,,,
Mar-15,300,Foz Do Setembro,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,1.65,,-26.6961480000,-49.3019990000,P,,,,,22,,,,
Mar-15,301,Amparo,South America,Brazil,Uruguay,La Plata,6.30,,-26.6927890000,-51.8526110000,P,,,,,22,,,,
Mar-15,303,Das Pedras,South America,Brazil,Uruguay,La Plata,5.60,,-26.6798950000,-51.7930000000,P,,,,,22,,,,
Mar-15,306,Vermelho,South America,Brazil,Uruguay,La Plata,2.80,,-26.5972220000,-52.1086110000,P,,,,,22,,,,
Mar-15,308,Garça Branca,South America,Brazil,Uruguay,La Plata,5.66,,-26.5819000000,-53.4311000000,P,,,,,22,,,,
Mar-15,309,Prainha,South America,Brazil,Uruguay,La Plata,13.00,,-26.5694440000,-52.3025000000,P,,,,,22,,,,
Mar-15,310,Abelardo Luz,South America,Brazil,Uruguay,La Plata,29.00,,-26.5625000000,-52.3383000000,P,,,,,22,,,,
Mar-15,311,Mangueira De Pedra,South America,Brazil,Uruguay,La Plata,12.06,,-26.5683550000,-52.3114640000,P,,,,,22,,,,
Mar-15,312,Tamanduá,South America,Brazil,Ivaí,La Plata,16.00,,-26.4983330000,-50.7572220000,P,,,,,22,,,,
Mar-15,313,Baitaca,South America,Brazil,Ivaí,La Plata,2.70,,-26.4444440000,-50.8416670000,U,,,,,22,,,,
Mar-15,314,Cabeça De Tigre,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,1.32,,-26.4406500000,-49.3787650000,P,,,,,22,,,,
Mar-15,315,Ribeirão Dos Correias,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,2.65,,-26.4375980000,-49.3716450000,P,,,,,22,,,,
Mar-15,316,Bruaca,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,15.00,,-26.4237300000,-49.3927020000,P,,,,,22,,,,
Mar-15,317,Escola Rio Natal,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,2.35,,-26.3740000000,-49.2830000000,P,,,,,22,,,,
Mar-15,318,Rio Das Pacas,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,1.20,,-26.3680000000,-49.3000000000,P,,,,,22,,,,
Mar-15,319,Rabo Do Macaco,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,3.20,,-26.3530000000,-49.3180000000,P,,,,,22,,,,
Mar-15,320,Rancho Grande,South America,Brazil,Uruguay,La Plata,17.70,,-26.3194000000,-52.1661000000,P,,,,,22,,,,
Mar-15,321,Alto Chopim,South America,Brazil,Uruguay,La Plata,20.34,,-26.3125290000,-52.0856100000,P,,,,,22,,,,
Mar-15,322,Santa Lídia,South America,Brazil,Ivaí,La Plata,13.20,,-26.2990000000,-51.2670000000,P,,,,,22,,,,
Mar-15,323,Faxinal Dos Santos,South America,Brazil,Ivaí,La Plata,14.40,,-26.2833330000,-51.6000000000,P,,,,,22,,,,
Mar-15,324,Paiol Grande,South America,Brazil,Ivaí,La Plata,12.00,,-26.2666670000,-51.6500000000,P,,,,,22,,,,
Mar-15,325,Salto Do Jardim Montante,South America,Brazil,Ivaí,La Plata,16.20,,-26.2427000000,-51.2680000000,P,,,,,22,,,,
Mar-15,326,Vista Alegre,South America,Brazil,Ivaí,La Plata,12.70,,-26.2413890000,-51.7783330000,P,,,,,22,,,,
Mar-15,327,Catanduva,South America,Brazil,Ivaí,La Plata,17.60,,-26.2006310000,-51.8085510000,P,,,,,22,,,,
Mar-15,328,Engenho Velho,South America,Brazil,Ivaí,La Plata,10.10,,-26.1500000000,-51.8666670000,P,,,,,22,,,,
Mar-15,329,Foz Do Estrela,South America,Brazil,Ivaí,La Plata,29.80,,-26.0988080000,-51.8751730000,P,,,,,22,,,,
Mar-15,330,Km 34 (Vitorino Iii),South America,Brazil,Uruguay,La Plata,3.30,,-26.0741670000,-52.8279090000,P,,,,,22,,,,
Mar-15,331,Nova Riqueza,South America,Brazil,Uruguay,La Plata,2.60,,-26.0675000000,-53.5394440000,P,,,,,22,,,,
Mar-15,333,Vila Galupo,South America,Brazil,Uruguay,La Plata,5.10,,-26.0514920000,-52.9248830000,P,,,,,22,,,,
Mar-15,334,Tigre,South America,Brazil,Ivaí,La Plata,9.00,,-26.0354166670,-51.1854166670,P,,,,,22,,,,
Mar-15,335,Km 22 (Vitorino Ii),South America,Brazil,Uruguay,La Plata,2.30,,-26.0484760000,-52.8016200000,P,,,,,22,,,,
Mar-15,336,Linha Sarandi,South America,Brazil,Uruguay,La Plata,2.70,,-26.0460540000,-53.5320580000,P,,,,,22,,,,
Mar-15,338,Bom Retiro,South America,Brazil,Ivaí,La Plata,3.50,,-26.0336110000,-52.0827780000,P,,,,,22,,,,
Mar-15,339,Salto Da Barra,South America,Brazil,Ivaí,La Plata,6.00,,-26.0206000000,-52.0903270000,P,,,,,22,,,,
Mar-15,340,Alto Paraíso,South America,Brazil,Paraná,La Plata,2.75,,-25.9963890000,-53.5400000000,P,,,,,22,,,,
Mar-15,341,Canhadão,South America,Brazil,Ivaí,La Plata,10.00,,-25.9788890000,-52.2170000000,P,,,,,22,,,,
Mar-15,342,Covó,South America,Brazil,Ivaí,La Plata,5.00,,-25.9730560000,-52.1502780000,P,,,,,22,,,,
Mar-15,343,Amperé,South America,Brazil,Paraná,La Plata,8.00,,-25.9390000000,-53.5660000000,P,,,,,22,,,,
Mar-15,344,Foz,South America,Brazil,Uruguay,La Plata,6.00,,-25.9230670000,-52.8702640000,P,,,,,22,,,,
Mar-15,345,Coxilha Bonita,South America,Brazil,Paraná,La Plata,5.30,,-25.8852780000,-53.5836110000,P,,,,,22,,,,
Mar-15,347,Vasco Da Gama,South America,Brazil,Paraná,La Plata,3.50,,-25.8366670000,-53.5772220000,P,,,,,22,,,,
Mar-15,348,Tamanduá,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,4.30,,-25.8308330000,-48.9605560000,P,,,,,22,,,,
Mar-15,349,Foz Do Turvo,South America,Brazil,Ivaí,La Plata,8.80,,-25.8283000000,-51.3092000000,P,,,,,22,,,,
Mar-15,350,Castelhano,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,3.20,,-25.8197220000,-48.8983330000,P,,,,,22,,,,
Mar-15,351,Itararé,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,4.50,,-25.8177780000,-48.9344440000,P,,,,,22,,,,
Mar-15,352,Quati,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,15.00,,-25.8111110000,-48.8766670000,P,,,,,22,,,,
Mar-15,353,Bela Vista,South America,Brazil,Uruguay,La Plata,29.00,,-25.8069440000,-52.8986110000,P,,,,,22,,,,
Mar-15,354,Jaquatirica,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,13.80,,-25.8000000000,-48.8333330000,P,,,,,22,,,,
Mar-15,355,Burro Branco,South America,Brazil,Ivaí,La Plata,10.00,,-25.8022220000,-51.2547220000,P,,,,,22,,,,
Mar-15,356,Guaratuba,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,9.20,,-25.7791670000,-48.8655560000,P,,,,,22,,,,
Mar-15,357,Linha Capanema,South America,Brazil,Paraná,La Plata,4.50,,-25.7732990000,-53.6076410000,P,,,,,22,,,,
Mar-15,358,Onça Pintada,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,2.20,,-25.7616670000,-48.8783330000,P,,,,,22,,,,
Mar-15,359,Arraial,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,5.40,,-25.7469440000,-48.9261110000,P,,,,,22,,,,
Mar-15,360,Palmito,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,6.00,,-25.7311110000,-48.9444440000,P,,,,,22,,,,
Mar-15,361,Matão,South America,Brazil,Ivaí,La Plata,5.50,,-25.7244440000,-51.2230560000,P,,,,,22,,,,
Mar-15,362,São Jerônimo,South America,Brazil,Ivaí,La Plata,15.00,,-25.6661110000,-51.4700000000,P,,,,,22,,,,
Mar-15,363,Volta Grande,South America,Brazil,Ivaí,La Plata,3.70,,-25.6522220000,-51.5913890000,P,,,,,22,,,,
Mar-15,364,Pinhal Ralo,South America,Brazil,Ivaí,La Plata,5.70,,-25.5988210000,-51.7515290000,P,,,,,22,,,,
Mar-15,365,Lúcia Cherobim,South America,Brazil,Ivaí,La Plata,25.50,,-25.5187500000,-50.8333330000,P,,,,,22,,,,
Mar-15,366,Taguá,South America,Brazil,Ivaí,La Plata,6.70,,-25.5164680000,-51.7763280000,P,,,,,22,,,,
Mar-15,368,Cavernoso Iii,South America,Brazil,Ivaí,La Plata,8.20,,-25.4794190000,-52.1926230000,P,,,,,22,,,,
Mar-15,369,Esperança,South America,Brazil,Ivaí,La Plata,3.20,,-25.4652900000,-51.7043850000,P,,,,,22,,,,
Mar-15,372,Km 19,South America,Brazil,Ivaí,La Plata,7.60,,-25.1338300000,-50.9409600000,P,,,,,22,,,,
Mar-15,373,Km 14,South America,Brazil,Ivaí,La Plata,4.50,,-25.1000000000,-50.9333330000,P,,,,,22,,,,
Mar-15,374,São João,South America,Brazil,Ivaí,La Plata,21.00,,-25.0835730000,-51.0021770000,P,,,,,22,,,,
Mar-15,375,Km 10,South America,Brazil,Ivaí,La Plata,2.80,,-25.0702780000,-50.9444440000,P,,,,,22,,,,
Mar-15,376,Pardinho I,South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,7.03,,-25.0187500000,-48.5895833330,P,,,,,22,,,,
Mar-15,377,A (Eixo I /Caratuva),South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,10.00,,-24.9743730000,-49.5921260000,P,,,,,22,,,,
Mar-15,378,Usina B (Eixo Iii),South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,6.20,,-24.9641670000,-49.5805560000,P,,,,,22,,,,
Mar-15,379,Paredinha,South America,Brazil,Ivaí,La Plata,4.20,,-24.9277780000,-51.4191670000,P,,,,,22,,,,
Mar-15,380,C (Eixo Ix/Água Branca),South America,Brazil,Ribeira,Uruguay - Brazil[comma] South Atlantic Coast,22.00,,-24.9244440000,-49.5419440000,P,,,,,22,,,,
Mar-15,381,Confluência,South America,Brazil,Ivaí,La Plata,20.00,,-24.9189000000,-51.4083000000,P,,,,,22,,,,
Mar-15,382,Marrecas,South America,Brazil,Ivaí,La Plata,4.70,,-24.8647220000,-51.3633330000,P,,,,,22,,,,
Mar-15,383,Tesouro,South America,Brazil,Paraná,La Plata,2.20,,-24.8436830000,-53.2729530000,P,,,,,22,,,,
Mar-15,384,Salto Da Banana,South America,Brazil,Ivaí,La Plata,2.00,,-24.7860120000,-51.5608040000,P,,,,,22,,,,
